W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/9bfh78l2

[00400] r=0.657 r_track=0.611 pose_err=0.079 term=0.67 | G=1.081 S=0.664 C=1.102 illegal=0.963 sat=0.00 | 1.54s/it
[00410] r=0.659 r_track=0.612 pose_err=0.074 term=0.62 | G=1.017 S=0.699 C=1.428 illegal=0.965 sat=0.00 | 1.54s/it
[00420] r=0.657 r_track=0.612 pose_err=0.077 term=0.57 | G=1.076 S=0.689 C=1.318 illegal=0.964 sat=0.00 | 1.54s/it
[00430] r=0.659 r_track=0.614 pose_err=0.074 term=0.63 | G=1.099 S=0.682 C=1.352 illegal=0.963 sat=0.00 | 1.54s/it
[00440] r=0.650 r_track=0.600 pose_err=0.080 term=0.61 | G=1.091 S=0.964 C=1.271 illegal=0.958 sat=0.00 | 1.54s/it
[00450] r=0.657 r_track=0.609 pose_err=0.078 term=0.56 | G=1.092 S=0.612 C=1.486 illegal=0.967 sat=0.00 | 1.54s/it
[00460] r=0.661 r_track=0.615 pose_err=0.075 term=0.64 | G=1.038 S=0.776 C=1.385 illegal=0.969 sat=0.00 | 1.53s/it
[00470] r=0.655 r_track=0.608 pose_err=0.078 term=0.59 | G=1.027 S=0.943 C=1.541 illegal=0.949 sat=0.00 | 1.53s/it
[00480] r=0.659 r_track=0.612 pose_err=0.076 term=0.62 | G=1.106 S=0.771 C=1.337 illegal=0.967 sat=0.00 | 1.53s/it
[00490] r=0.659 r_track=0.613 pose_err=0.078 term=0.55 | G=0.906 S=0.728 C=1.355 illegal=0.959 sat=0.00 | 1.53s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_000500.pt
[00500] r=0.662 r_track=0.616 pose_err=0.075 term=0.59 | G=1.083 S=0.910 C=1.318 illegal=0.957 sat=0.00 | 1.52s/it
/home/allen19/crossenbodiment/model/bilevel/upper.py:369: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /__w/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:822.)
  metrics["F"] = float(total)
[00510] r=0.658 r_track=0.611 pose_err=0.076 term=0.61 | G=1.183 S=0.731 C=1.418 illegal=0.964 sat=0.00 | 1.53s/it
[00520] r=0.657 r_track=0.610 pose_err=0.078 term=0.63 | G=1.024 S=0.960 C=1.337 illegal=0.964 sat=0.00 | 1.53s/it
[00530] r=0.663 r_track=0.615 pose_err=0.073 term=0.58 | G=1.101 S=0.873 C=1.334 illegal=0.963 sat=0.00 | 1.53s/it
[00540] r=0.661 r_track=0.613 pose_err=0.077 term=0.62 | G=1.059 S=0.761 C=1.302 illegal=0.970 sat=0.00 | 1.53s/it
[00550] r=0.657 r_track=0.611 pose_err=0.079 term=0.64 | G=1.000 S=0.604 C=1.328 illegal=0.968 sat=0.00 | 1.53s/it
[00560] r=0.657 r_track=0.611 pose_err=0.075 term=0.59 | G=1.073 S=0.699 C=1.271 illegal=0.965 sat=0.00 | 1.54s/it
[00570] r=0.656 r_track=0.611 pose_err=0.080 term=0.61 | G=1.081 S=0.653 C=1.374 illegal=0.962 sat=0.00 | 1.54s/it
[00580] r=0.655 r_track=0.607 pose_err=0.076 term=0.61 | G=1.066 S=0.657 C=1.407 illegal=0.963 sat=0.00 | 1.54s/it
[00590] r=0.657 r_track=0.609 pose_err=0.076 term=0.59 | G=1.108 S=0.625 C=1.333 illegal=0.969 sat=0.00 | 1.54s/it
[00600] r=0.658 r_track=0.612 pose_err=0.076 term=0.59 | G=1.045 S=0.741 C=1.378 illegal=0.963 sat=0.00 | 1.54s/it
[00610] r=0.659 r_track=0.612 pose_err=0.076 term=0.62 | G=0.940 S=0.712 C=1.321 illegal=0.959 sat=0.00 | 1.54s/it
[00620] r=0.664 r_track=0.618 pose_err=0.074 term=0.62 | G=1.072 S=0.543 C=1.257 illegal=0.954 sat=0.00 | 1.54s/it
[00630] r=0.659 r_track=0.611 pose_err=0.073 term=0.59 | G=1.114 S=1.070 C=1.481 illegal=0.959 sat=0.00 | 1.55s/it
[00640] r=0.661 r_track=0.612 pose_err=0.074 term=0.59 | G=1.109 S=0.810 C=1.272 illegal=0.967 sat=0.00 | 1.55s/it
[00650] r=0.665 r_track=0.616 pose_err=0.072 term=0.58 | G=1.042 S=0.748 C=1.360 illegal=0.956 sat=0.00 | 1.55s/it
[00660] r=0.663 r_track=0.615 pose_err=0.074 term=0.58 | G=1.086 S=1.004 C=1.492 illegal=0.965 sat=0.00 | 1.55s/it
[00670] r=0.665 r_track=0.618 pose_err=0.073 term=0.58 | G=0.993 S=0.645 C=1.278 illegal=0.971 sat=0.00 | 1.56s/it
[00680] r=0.658 r_track=0.609 pose_err=0.078 term=0.61 | G=1.159 S=0.734 C=1.348 illegal=0.966 sat=0.00 | 1.56s/it
[00690] r=0.660 r_track=0.610 pose_err=0.078 term=0.63 | G=1.056 S=0.834 C=1.501 illegal=0.965 sat=0.00 | 1.56s/it
[00700] r=0.659 r_track=0.609 pose_err=0.078 term=0.61 | G=1.074 S=0.680 C=1.474 illegal=0.959 sat=0.00 | 1.56s/it
[00710] r=0.664 r_track=0.617 pose_err=0.076 term=0.56 | G=0.989 S=0.636 C=1.294 illegal=0.967 sat=0.00 | 1.56s/it
[00720] r=0.662 r_track=0.612 pose_err=0.076 term=0.58 | G=1.063 S=0.670 C=1.349 illegal=0.963 sat=0.00 | 1.56s/it
[00730] r=0.665 r_track=0.616 pose_err=0.074 term=0.52 | G=1.053 S=0.832 C=1.493 illegal=0.959 sat=0.00 | 1.56s/it
[00740] r=0.670 r_track=0.622 pose_err=0.070 term=0.54 | G=1.013 S=0.557 C=1.179 illegal=0.966 sat=0.00 | 1.56s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_000750.pt
[00750] r=0.663 r_track=0.613 pose_err=0.077 term=0.60 | G=1.073 S=0.700 C=1.352 illegal=0.963 sat=0.00 | 1.56s/it
[00760] r=0.659 r_track=0.609 pose_err=0.077 term=0.64 | G=1.050 S=0.711 C=1.333 illegal=0.965 sat=0.00 | 1.57s/it
[00770] r=0.662 r_track=0.614 pose_err=0.074 term=0.61 | G=1.064 S=0.554 C=1.394 illegal=0.966 sat=0.00 | 1.57s/it
[00780] r=0.667 r_track=0.620 pose_err=0.074 term=0.61 | G=0.961 S=0.952 C=1.312 illegal=0.959 sat=0.00 | 1.57s/it
[00790] r=0.660 r_track=0.609 pose_err=0.075 term=0.61 | G=1.109 S=1.034 C=1.299 illegal=0.953 sat=0.00 | 1.57s/it
[00800] r=0.666 r_track=0.618 pose_err=0.073 term=0.56 | G=1.063 S=0.764 C=1.356 illegal=0.957 sat=0.00 | 1.57s/it
[00810] r=0.666 r_track=0.619 pose_err=0.075 term=0.59 | G=1.075 S=0.576 C=1.358 illegal=0.960 sat=0.00 | 1.58s/it
[00820] r=0.668 r_track=0.622 pose_err=0.070 term=0.53 | G=1.052 S=0.769 C=1.228 illegal=0.967 sat=0.00 | 1.58s/it
[00830] r=0.666 r_track=0.620 pose_err=0.074 term=0.56 | G=1.071 S=0.916 C=1.400 illegal=0.967 sat=0.00 | 1.58s/it
[00840] r=0.664 r_track=0.617 pose_err=0.074 term=0.55 | G=1.090 S=0.783 C=1.268 illegal=0.962 sat=0.00 | 1.58s/it
[00850] r=0.661 r_track=0.615 pose_err=0.075 term=0.62 | G=1.036 S=0.745 C=1.409 illegal=0.965 sat=0.00 | 1.58s/it
[00860] r=0.659 r_track=0.610 pose_err=0.079 term=0.57 | G=1.128 S=0.644 C=1.382 illegal=0.967 sat=0.00 | 1.58s/it
[00870] r=0.659 r_track=0.609 pose_err=0.078 term=0.59 | G=1.069 S=0.843 C=1.488 illegal=0.962 sat=0.00 | 1.59s/it
[00880] r=0.660 r_track=0.609 pose_err=0.079 term=0.57 | G=1.117 S=0.902 C=1.353 illegal=0.967 sat=0.00 | 1.59s/it
[00890] r=0.666 r_track=0.622 pose_err=0.071 term=0.59 | G=1.016 S=1.093 C=1.401 illegal=0.963 sat=0.00 | 1.59s/it
[00900] r=0.666 r_track=0.617 pose_err=0.071 term=0.54 | G=1.040 S=1.132 C=1.404 illegal=0.967 sat=0.00 | 1.59s/it
[00910] r=0.659 r_track=0.612 pose_err=0.075 term=0.56 | G=1.170 S=0.894 C=1.382 illegal=0.962 sat=0.00 | 1.59s/it
[00920] r=0.660 r_track=0.612 pose_err=0.072 term=0.57 | G=1.019 S=0.758 C=1.219 illegal=0.969 sat=0.00 | 1.60s/it
[00930] r=0.658 r_track=0.611 pose_err=0.073 term=0.59 | G=1.035 S=0.824 C=1.434 illegal=0.959 sat=0.00 | 1.60s/it
[00940] r=0.656 r_track=0.608 pose_err=0.075 term=0.56 | G=1.101 S=0.851 C=1.338 illegal=0.968 sat=0.00 | 1.61s/it
[00950] r=0.657 r_track=0.606 pose_err=0.077 term=0.60 | G=1.060 S=0.851 C=1.394 illegal=0.964 sat=0.00 | 1.61s/it
[00960] r=0.657 r_track=0.607 pose_err=0.077 term=0.59 | G=1.080 S=0.764 C=1.230 illegal=0.971 sat=0.00 | 1.61s/it
[00970] r=0.658 r_track=0.610 pose_err=0.076 term=0.60 | G=1.260 S=0.786 C=1.406 illegal=0.964 sat=0.00 | 1.61s/it
[00980] r=0.662 r_track=0.615 pose_err=0.073 term=0.60 | G=1.030 S=0.780 C=1.354 illegal=0.969 sat=0.00 | 1.62s/it
[00990] r=0.655 r_track=0.604 pose_err=0.077 term=0.60 | G=1.057 S=0.719 C=1.294 illegal=0.960 sat=0.00 | 1.62s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_001000.pt
[01000] r=0.658 r_track=0.608 pose_err=0.080 term=0.61 | G=1.077 S=0.804 C=1.441 illegal=0.966 sat=0.00 | 1.62s/it
[01010] r=0.655 r_track=0.606 pose_err=0.075 term=0.59 | G=1.082 S=0.667 C=1.389 illegal=0.960 sat=0.00 | 1.63s/it
[01020] r=0.661 r_track=0.613 pose_err=0.073 term=0.69 | G=1.220 S=0.560 C=1.359 illegal=0.970 sat=0.00 | 1.63s/it
[01030] r=0.653 r_track=0.602 pose_err=0.075 term=0.61 | G=1.164 S=0.995 C=1.463 illegal=0.961 sat=0.00 | 1.63s/it
[01040] r=0.658 r_track=0.612 pose_err=0.071 term=0.64 | G=1.066 S=0.725 C=1.413 illegal=0.966 sat=0.00 | 1.63s/it
[01050] r=0.665 r_track=0.618 pose_err=0.069 term=0.59 | G=1.129 S=0.580 C=1.146 illegal=0.968 sat=0.00 | 1.64s/it
[01060] r=0.653 r_track=0.605 pose_err=0.078 term=0.63 | G=1.211 S=0.722 C=1.289 illegal=0.967 sat=0.00 | 1.64s/it
[01070] r=0.655 r_track=0.611 pose_err=0.072 term=0.61 | G=1.132 S=0.769 C=1.430 illegal=0.966 sat=0.00 | 1.64s/it
[01080] r=0.654 r_track=0.607 pose_err=0.077 term=0.61 | G=1.097 S=1.071 C=1.474 illegal=0.956 sat=0.00 | 1.64s/it
[01090] r=0.658 r_track=0.613 pose_err=0.073 term=0.64 | G=1.181 S=0.657 C=1.401 illegal=0.969 sat=0.00 | 1.64s/it
[01100] r=0.661 r_track=0.617 pose_err=0.070 term=0.59 | G=1.013 S=0.689 C=1.431 illegal=0.966 sat=0.00 | 1.64s/it
[01110] r=0.653 r_track=0.606 pose_err=0.077 term=0.64 | G=1.198 S=0.701 C=1.169 illegal=0.970 sat=0.00 | 1.64s/it
[01120] r=0.654 r_track=0.607 pose_err=0.077 term=0.61 | G=1.155 S=0.858 C=1.358 illegal=0.965 sat=0.00 | 1.65s/it
[01130] r=0.653 r_track=0.605 pose_err=0.076 term=0.62 | G=1.082 S=0.718 C=1.323 illegal=0.971 sat=0.00 | 1.65s/it
[01140] r=0.661 r_track=0.615 pose_err=0.072 term=0.61 | G=1.001 S=0.938 C=1.437 illegal=0.950 sat=0.00 | 1.65s/it
[01150] r=0.657 r_track=0.611 pose_err=0.077 term=0.63 | G=1.064 S=0.989 C=1.595 illegal=0.960 sat=0.00 | 1.65s/it
[01160] r=0.652 r_track=0.605 pose_err=0.077 term=0.66 | G=1.057 S=0.644 C=1.365 illegal=0.963 sat=0.00 | 1.65s/it
[01170] r=0.650 r_track=0.602 pose_err=0.081 term=0.67 | G=1.167 S=0.601 C=1.347 illegal=0.962 sat=0.00 | 1.65s/it
[01180] r=0.658 r_track=0.613 pose_err=0.076 term=0.61 | G=1.076 S=0.538 C=1.278 illegal=0.971 sat=0.00 | 1.65s/it
[01190] r=0.656 r_track=0.610 pose_err=0.073 term=0.59 | G=1.111 S=0.816 C=1.383 illegal=0.964 sat=0.00 | 1.65s/it
[01200] r=0.653 r_track=0.607 pose_err=0.075 term=0.64 | G=1.144 S=0.752 C=1.500 illegal=0.961 sat=0.00 | 1.65s/it
[01210] r=0.656 r_track=0.610 pose_err=0.076 term=0.61 | G=1.082 S=0.829 C=1.474 illegal=0.965 sat=0.00 | 1.66s/it
[01220] r=0.654 r_track=0.608 pose_err=0.072 term=0.59 | G=1.085 S=0.788 C=1.275 illegal=0.969 sat=0.00 | 1.66s/it
[01230] r=0.652 r_track=0.605 pose_err=0.076 term=0.62 | G=1.277 S=0.766 C=1.407 illegal=0.957 sat=0.00 | 1.66s/it
[01240] r=0.648 r_track=0.601 pose_err=0.080 term=0.59 | G=1.027 S=0.864 C=1.397 illegal=0.967 sat=0.00 | 1.66s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_001250.pt
[01250] r=0.650 r_track=0.605 pose_err=0.077 term=0.62 | G=1.219 S=0.652 C=1.405 illegal=0.969 sat=0.00 | 1.66s/it
[01260] r=0.657 r_track=0.611 pose_err=0.074 term=0.58 | G=1.103 S=0.780 C=1.470 illegal=0.963 sat=0.00 | 1.66s/it
[01270] r=0.652 r_track=0.606 pose_err=0.076 term=0.62 | G=1.138 S=0.692 C=1.258 illegal=0.964 sat=0.00 | 1.66s/it
[01280] r=0.653 r_track=0.607 pose_err=0.074 term=0.59 | G=1.146 S=0.649 C=1.354 illegal=0.965 sat=0.00 | 1.66s/it
[01290] r=0.658 r_track=0.614 pose_err=0.075 term=0.61 | G=1.038 S=0.623 C=1.231 illegal=0.967 sat=0.00 | 1.66s/it
[01300] r=0.654 r_track=0.610 pose_err=0.072 term=0.57 | G=1.195 S=0.617 C=1.380 illegal=0.965 sat=0.00 | 1.66s/it
[01310] r=0.651 r_track=0.604 pose_err=0.079 term=0.65 | G=1.061 S=0.667 C=1.379 illegal=0.963 sat=0.00 | 1.66s/it
[01320] r=0.658 r_track=0.615 pose_err=0.072 term=0.68 | G=1.070 S=0.691 C=1.290 illegal=0.974 sat=0.00 | 1.66s/it
[01330] r=0.658 r_track=0.615 pose_err=0.072 term=0.60 | G=1.081 S=0.667 C=1.319 illegal=0.961 sat=0.00 | 1.66s/it
[01340] r=0.659 r_track=0.616 pose_err=0.072 term=0.59 | G=1.044 S=0.726 C=1.410 illegal=0.970 sat=0.00 | 1.66s/it
