W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/7m6vmfmy

[00400] r=0.630 r_track=0.588 pose_err=0.086 term=0.71 | G=1.201 S=0.873 C=0.902 illegal=0.957 sat=0.00 | 2.68s/it
[00410] r=0.626 r_track=0.589 pose_err=0.083 term=0.70 | G=1.272 S=0.843 C=0.925 illegal=0.955 sat=0.00 | 2.68s/it
[00420] r=0.622 r_track=0.582 pose_err=0.088 term=0.67 | G=1.288 S=0.810 C=0.948 illegal=0.957 sat=0.00 | 2.68s/it
[00430] r=0.628 r_track=0.592 pose_err=0.081 term=0.66 | G=1.262 S=0.699 C=1.005 illegal=0.960 sat=0.00 | 2.69s/it
[00440] r=0.627 r_track=0.591 pose_err=0.082 term=0.68 | G=1.170 S=0.837 C=1.041 illegal=0.959 sat=0.00 | 2.69s/it
[00450] r=0.626 r_track=0.588 pose_err=0.083 term=0.70 | G=1.357 S=0.807 C=1.196 illegal=0.966 sat=0.00 | 2.70s/it
[00460] r=0.636 r_track=0.600 pose_err=0.080 term=0.65 | G=1.245 S=0.803 C=1.053 illegal=0.960 sat=0.00 | 2.70s/it
[00470] r=0.622 r_track=0.582 pose_err=0.086 term=0.69 | G=1.270 S=1.163 C=1.189 illegal=0.938 sat=0.00 | 2.71s/it
[00480] r=0.626 r_track=0.588 pose_err=0.083 term=0.73 | G=1.260 S=0.954 C=0.992 illegal=0.964 sat=0.00 | 2.71s/it
[00490] r=0.629 r_track=0.588 pose_err=0.086 term=0.64 | G=1.155 S=0.823 C=1.073 illegal=0.952 sat=0.00 | 2.72s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage3_000500.pt
[00500] r=0.640 r_track=0.599 pose_err=0.078 term=0.63 | G=1.243 S=0.965 C=1.028 illegal=0.945 sat=0.00 | 2.72s/it
/home/allen19/crossenbodiment/model/bilevel/upper.py:427: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /__w/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:822.)
  metrics["F"] = float(total)
[00510] r=0.627 r_track=0.587 pose_err=0.083 term=0.67 | G=1.417 S=0.819 C=1.139 illegal=0.966 sat=0.00 | 2.73s/it
[00520] r=0.630 r_track=0.592 pose_err=0.081 term=0.69 | G=1.184 S=0.975 C=1.152 illegal=0.957 sat=0.00 | 2.74s/it
[00530] r=0.632 r_track=0.595 pose_err=0.077 term=0.64 | G=1.281 S=0.859 C=1.138 illegal=0.958 sat=0.00 | 2.74s/it
[00540] r=0.633 r_track=0.598 pose_err=0.081 term=0.77 | G=1.178 S=0.825 C=0.907 illegal=0.973 sat=0.00 | 2.75s/it
[00550] r=0.631 r_track=0.590 pose_err=0.084 term=0.69 | G=1.093 S=0.736 C=0.994 illegal=0.957 sat=0.00 | 2.76s/it
[00560] r=0.627 r_track=0.588 pose_err=0.084 term=0.62 | G=1.365 S=0.960 C=0.991 illegal=0.953 sat=0.00 | 2.77s/it
[00570] r=0.631 r_track=0.594 pose_err=0.086 term=0.70 | G=1.240 S=0.758 C=0.990 illegal=0.960 sat=0.00 | 2.77s/it
[00580] r=0.631 r_track=0.593 pose_err=0.084 term=0.70 | G=1.133 S=0.765 C=1.138 illegal=0.942 sat=0.00 | 2.78s/it
[00590] r=0.626 r_track=0.587 pose_err=0.085 term=0.66 | G=1.173 S=0.814 C=1.043 illegal=0.957 sat=0.00 | 2.79s/it
[00600] r=0.628 r_track=0.589 pose_err=0.085 term=0.66 | G=1.136 S=0.857 C=1.056 illegal=0.955 sat=0.00 | 2.79s/it
[00610] r=0.627 r_track=0.585 pose_err=0.081 term=0.66 | G=1.214 S=0.883 C=0.944 illegal=0.951 sat=0.00 | 2.80s/it
[00620] r=0.636 r_track=0.600 pose_err=0.077 term=0.70 | G=1.287 S=0.650 C=1.029 illegal=0.933 sat=0.00 | 2.80s/it
